,XRPUSDT,BCHUSDT,beta,intercept
2021-08-21 16:00:00+00:00,1.2446,688.09,0.0013417367123143894,-0.054613334763481326
2021-08-21 17:00:00+00:00,1.2399,686.5,0.0013418530591114745,-0.05462259454725144
2021-08-21 18:00:00+00:00,1.2316,679.0,0.0013419643060524687,-0.0546289187516802
2021-08-21 19:00:00+00:00,1.2111,673.59,0.0013420672305374918,-0.05463267056823016
2021-08-21 20:00:00+00:00,1.2157,674.13,0.001342171783124565,-0.05463683886102497
2021-08-21 21:00:00+00:00,1.2242,681.34,0.0013422805127799755,-0.05464315970488898
2021-08-21 22:00:00+00:00,1.2319,683.99,0.0013423909240624602,-0.05464907007278848
2021-08-21 23:00:00+00:00,1.2158,675.56,0.0013424939077580408,-0.05465189775663298
2021-08-22 00:00:00+00:00,1.2255,681.82,0.0013426021380470569,-0.0546574477042371
2021-08-22 01:00:00+00:00,1.2356,681.49,0.0013427136066184332,-0.054663372246795384
2021-08-22 02:00:00+00:00,1.2298,677.09,0.0013428220619302756,-0.054667826887655424
2021-08-22 03:00:00+00:00,1.2279,674.09,0.0013429259955608469,-0.05466854741161779
2021-08-22 04:00:00+00:00,1.2363,682.99,0.0013430366694012065,-0.054673886607021716
2021-08-22 05:00:00+00:00,1.2314,679.33,0.001343146705390871,-0.05467962586589417
2021-08-22 06:00:00+00:00,1.2373,687.11,0.001343259424562883,-0.05468697551691359
2021-08-22 07:00:00+00:00,1.2504,687.24,0.0013433769434025645,-0.0546952535753048
2021-08-22 08:00:00+00:00,1.2393,682.7,0.0013434894062763641,-0.05470167677426205
2021-08-22 09:00:00+00:00,1.2514,684.95,0.0013436068732808853,-0.0547095920662722
2021-08-22 10:00:00+00:00,1.2432,680.66,0.0013437201629229898,-0.05471569934240632
2021-08-22 11:00:00+00:00,1.2469,680.92,0.0013438355558133969,-0.05472285194720113
2021-08-22 12:00:00+00:00,1.2283,674.57,0.001343943034714842,-0.0547272271245919
2021-08-22 13:00:00+00:00,1.2234,674.27,0.0013440485268565502,-0.05473108917272743
2021-08-22 14:00:00+00:00,1.1949,659.41,0.0013441413151543142,-0.054729719905509754
2021-08-22 15:00:00+00:00,1.2065,663.75,0.0013442385957504856,-0.05472989888867017
2021-08-22 16:00:00+00:00,1.2074,660.58,0.001344335701422944,-0.054729624741579906
2021-08-22 17:00:00+00:00,1.2088,661.79,0.0013444334512588223,-0.05472966542000689
2021-08-22 18:00:00+00:00,1.1959,656.87,0.0013445262079943084,-0.05472811242235852
2021-08-22 19:00:00+00:00,1.2028,659.97,0.0013446220616734888,-0.054727953252249766
2021-08-22 20:00:00+00:00,1.1911,657.53,0.0013447131177909035,-0.054726191928953685
2021-08-22 21:00:00+00:00,1.2027,660.24,0.0013448079779369386,-0.054725262225179816
2021-08-22 22:00:00+00:00,1.2164,667.43,0.001344909041028252,-0.05472692673284534
2021-08-22 23:00:00+00:00,1.226,672.29,0.0013450151221669313,-0.054731037861690784
2021-08-23 00:00:00+00:00,1.2332,672.78,0.0013451235271041788,-0.05473545497775147
2021-08-23 01:00:00+00:00,1.2437,680.3,0.001345237102389187,-0.05474227299894961
2021-08-23 02:00:00+00:00,1.2478,685.95,0.0013453534972811428,-0.05475093961042237
2021-08-23 03:00:00+00:00,1.2522,689.06,0.001345471924084767,-0.05476057570161019
2021-08-23 04:00:00+00:00,1.2495,684.8,0.0013455884914682441,-0.05476898908664849
2021-08-23 05:00:00+00:00,1.241,684.84,0.0013457020210938446,-0.05477690570728767
2021-08-23 06:00:00+00:00,1.2377,680.32,0.0013458134903355846,-0.0547835827196687
2021-08-23 07:00:00+00:00,1.2439,682.89,0.0013459273225782204,-0.054790982337182166
2021-08-23 08:00:00+00:00,1.2974,685.56,0.0013460601639334344,-0.05480195118264777
2021-08-23 09:00:00+00:00,1.2835,687.4,0.0013461883371579367,-0.05481242129882192
2021-08-23 10:00:00+00:00,1.2774,684.98,0.001346313804635267,-0.05482197924301782
2021-08-23 11:00:00+00:00,1.2818,686.8,0.0013464416956019216,-0.05483266752809768
2021-08-23 12:00:00+00:00,1.2778,687.25,0.0013465681514911046,-0.054843149543580785
2021-08-23 13:00:00+00:00,1.273,687.33,0.0013466933682989434,-0.05485375689075914
2021-08-23 14:00:00+00:00,1.2374,679.92,0.001346804428035509,-0.054860372167534865
2021-08-23 15:00:00+00:00,1.2416,672.41,0.001346915524489796,-0.05486557677961337
2021-08-23 16:00:00+00:00,1.246,674.24,0.0013470282562312668,-0.054871224672228186
2021-08-23 17:00:00+00:00,1.2351,670.11,0.0013471359323967748,-0.05487489986473621
2021-08-23 18:00:00+00:00,1.2368,669.42,0.0013472443833797518,-0.05487879931694234
2021-08-23 19:00:00+00:00,1.2312,667.89,0.001347350461834338,-0.0548819362045735
2021-08-23 20:00:00+00:00,1.2427,675.14,0.0013474621255002892,-0.05488764565001827
2021-08-23 21:00:00+00:00,1.2431,676.79,0.0013475748010633966,-0.05489425492548033
2021-08-23 22:00:00+00:00,1.2462,679.33,0.001347688817681892,-0.05490150498686769
2021-08-23 23:00:00+00:00,1.2457,678.22,0.0013478022372313218,-0.05490833600458113
2021-08-24 00:00:00+00:00,1.2312,672.25,0.0013479092628449715,-0.05491278448216924
2021-08-24 01:00:00+00:00,1.2234,668.72,0.0013480127749301717,-0.05491580245891056
2021-08-24 02:00:00+00:00,1.2311,670.82,0.0013481193723909864,-0.05491984152766788
2021-08-24 03:00:00+00:00,1.2346,671.29,0.001348227377230371,-0.05492435642225045
2021-08-24 04:00:00+00:00,1.2388,675.18,0.0013483371935453074,-0.05492970606803925
2021-08-24 05:00:00+00:00,1.2362,676.69,0.001348446921625803,-0.05493576242639191
2021-08-24 06:00:00+00:00,1.2487,679.95,0.0013485615584901021,-0.05494333793819549
2021-08-24 07:00:00+00:00,1.2566,680.98,0.0013486789798339463,-0.054951484912086346
2021-08-24 08:00:00+00:00,1.2486,679.1,0.0013487930550501836,-0.05495854912433722
2021-08-24 09:00:00+00:00,1.2455,675.92,0.001348905068153126,-0.05496441500251785
2021-08-24 10:00:00+00:00,1.2339,673.52,0.0013490122813791124,-0.05496874665277826
2021-08-24 11:00:00+00:00,1.2385,674.48,0.0013491214464088274,-0.05497378804204517
2021-08-24 12:00:00+00:00,1.2364,671.04,0.00134922898513039,-0.0549777545220338
2021-08-24 13:00:00+00:00,1.2054,656.63,0.0013493229734282406,-0.054976361604074195
2021-08-24 14:00:00+00:00,1.1887,651.46,0.001349410948009023,-0.05497319978368872
2021-08-24 15:00:00+00:00,1.1814,646.42,0.001349495151345889,-0.05496819456661764
2021-08-24 16:00:00+00:00,1.1526,636.19,0.0013495686523732396,-0.05495963113225754
2021-08-24 17:00:00+00:00,1.1531,638.09,0.0013496431366039042,-0.05495195094565544
2021-08-24 18:00:00+00:00,1.1611,639.31,0.0013497196455916345,-0.054944415295749255
2021-08-24 19:00:00+00:00,1.1672,643.74,0.0013497990867702408,-0.05493837936862739
2021-08-24 20:00:00+00:00,1.1819,647.28,0.0013498834825633526,-0.05493364174928561
2021-08-24 21:00:00+00:00,1.1653,643.15,0.0013499613578043892,-0.054926650345026876
2021-08-24 22:00:00+00:00,1.1765,647.58,0.0013500422819200456,-0.05492012961927354
2021-08-24 23:00:00+00:00,1.1353,636.38,0.0013501092948027948,-0.0549097982762079
2021-08-25 00:00:00+00:00,1.1596,643.17,0.001350184637072458,-0.05490193369088378
2021-08-25 01:00:00+00:00,1.1618,646.44,0.0013502614321549361,-0.05489500101009652
2021-08-25 02:00:00+00:00,1.1649,647.45,0.0013503397412872105,-0.054888764838902634
2021-08-25 03:00:00+00:00,1.1465,639.51,0.0013504106518091403,-0.05487964552896862
2021-08-25 04:00:00+00:00,1.1517,643.4,0.0013504840002109162,-0.054871786990464105
2021-08-25 05:00:00+00:00,1.1762,650.75,0.001350566432279235,-0.05486688940833881
2021-08-25 06:00:00+00:00,1.1686,654.6,0.0013506477601554368,-0.054862974431191286
2021-08-25 07:00:00+00:00,1.1573,648.21,0.0013507246194663283,-0.05485730631015679
2021-08-25 08:00:00+00:00,1.1146,629.04,0.001350785240344352,-0.054845438753957865
2021-08-25 09:00:00+00:00,1.12,628.3,0.0013508468049919092,-0.054833323338434964
2021-08-25 10:00:00+00:00,1.1334,631.58,0.0013509127832245292,-0.054822419189154356
2021-08-25 11:00:00+00:00,1.1495,633.68,0.0013509818331622586,-0.05481096646525504
2021-08-25 12:00:00+00:00,1.1571,637.56,0.001351053725076744,-0.05480058935267156
2021-08-25 13:00:00+00:00,1.1435,635.65,0.0013511220729415484,-0.05478996490253788
2021-08-25 14:00:00+00:00,1.1661,644.64,0.0013511994999726106,-0.054782868340244165
2021-08-25 15:00:00+00:00,1.1745,646.5,0.0013512795883682902,-0.054776402888487695
2021-08-25 16:00:00+00:00,1.1708,645.13,0.0013513580105973958,-0.05476921608870779
2021-08-25 17:00:00+00:00,1.1678,645.34,0.0013514354952332028,-0.054761904136824566
2021-08-25 18:00:00+00:00,1.1729,645.17,0.001351514412445584,-0.05475475748967337
2021-08-25 19:00:00+00:00,1.1588,641.88,0.0013515889978575038,-0.054746753433809345
2021-08-25 20:00:00+00:00,1.1565,643.83,0.001351662944161125,-0.0547388207195819
2021-08-25 21:00:00+00:00,1.1645,648.24,0.0013517410427604333,-0.05473308649152633
2021-08-25 22:00:00+00:00,1.1587,646.22,0.0013518170376483887,-0.05472668252822367
2021-08-25 23:00:00+00:00,1.1735,650.39,0.0013518981018518757,-0.0547217214163057
2021-08-26 00:00:00+00:00,1.1844,655.0,0.0013519839622541836,-0.05471879920517901
2021-08-26 01:00:00+00:00,1.1642,643.79,0.0013520605901624558,-0.05471173369053051
2021-08-26 02:00:00+00:00,1.1601,643.94,0.0013521361722333284,-0.054704684514525564
2021-08-26 03:00:00+00:00,1.1468,630.85,0.0013522039499901425,-0.054693073606763815
2021-08-26 04:00:00+00:00,1.1444,632.4,0.001352271293132575,-0.05468164749676201
2021-08-26 05:00:00+00:00,1.1224,623.37,0.0013523307244170217,-0.05466744913180424
2021-08-26 06:00:00+00:00,1.1121,620.2,0.0013523874835902811,-0.054652865546120845
2021-08-26 07:00:00+00:00,1.1207,617.5,0.0013524451326084141,-0.05463736274979286
2021-08-26 08:00:00+00:00,1.1189,617.2,0.0013525022430106377,-0.054621794839955384
2021-08-26 09:00:00+00:00,1.1155,613.5,0.0013525571344758375,-0.05460493140467234
2021-08-26 10:00:00+00:00,1.1199,617.8,0.0013526151384826535,-0.05459001946366368
2021-08-26 11:00:00+00:00,1.1065,613.5,0.0013526700094908754,-0.054574908603308964
2021-08-26 12:00:00+00:00,1.0936,613.6,0.001352721867678931,-0.054559734170901444
2021-08-26 13:00:00+00:00,1.1115,619.2,0.0013527790458962177,-0.054545917285277475
2021-08-26 14:00:00+00:00,1.0962,615.6,0.0013528315792780648,-0.05453095062380028
2021-08-26 15:00:00+00:00,1.0842,611.2,0.0013528808642323106,-0.05451528876296552
2021-08-26 16:00:00+00:00,1.084,609.9,0.0013529296474676263,-0.054499159130828395
2021-08-26 17:00:00+00:00,1.0876,612.2,0.001352979425964259,-0.054483313261570056
2021-08-26 18:00:00+00:00,1.0881,612.8,0.00135302923126728,-0.05446747003588093
2021-08-26 19:00:00+00:00,1.0854,611.8,0.0013530782048778757,-0.05445142194641639
2021-08-26 20:00:00+00:00,1.0969,614.3,0.001353130152398496,-0.0544358449040489
2021-08-26 21:00:00+00:00,1.1028,615.0,0.0013531836749372974,-0.05442049924184515
2021-08-26 22:00:00+00:00,1.0991,612.5,0.0013532360719837352,-0.05440480752492714
2021-08-26 23:00:00+00:00,1.0712,606.1,0.0013532808894251812,-0.05438760787578413
2021-08-27 00:00:00+00:00,1.0783,606.6,0.0013533277086400495,-0.05437079560654535
2021-08-27 01:00:00+00:00,1.0891,607.1,0.0013533769993568645,-0.05435415430272138
2021-08-27 02:00:00+00:00,1.086,607.2,0.0013534252069343383,-0.05433720671156551
2021-08-27 03:00:00+00:00,1.0758,603.4,0.0013534702580167079,-0.05431930119232006
2021-08-27 04:00:00+00:00,1.0737,604.6,0.001353514911099013,-0.05430151297847147
2021-08-27 05:00:00+00:00,1.0832,609.9,0.0013535632339056797,-0.05428535000927182
2021-08-27 06:00:00+00:00,1.088,610.7,0.0013536125313520033,-0.05426918754724871
2021-08-27 07:00:00+00:00,1.1051,612.3,0.0013536664103582772,-0.0542537975682198
2021-08-27 08:00:00+00:00,1.0941,608.5,0.0013537161288583541,-0.05423678803168135
2021-08-27 09:00:00+00:00,1.0929,607.1,0.0013537651196274814,-0.05421932215766855
2021-08-27 10:00:00+00:00,1.1104,609.1,0.001353817502767805,-0.054201595540388836
2021-08-27 11:00:00+00:00,1.1155,613.4,0.0013538730640068439,-0.054185766427218854
2021-08-27 12:00:00+00:00,1.1173,612.6,0.0013539284099135939,-0.05416943380628414
2021-08-27 13:00:00+00:00,1.1137,612.2,0.001353982897537583,-0.05415305622722979
2021-08-27 14:00:00+00:00,1.1473,625.4,0.0013540491715095119,-0.05414070998565325
2021-08-27 15:00:00+00:00,1.1437,626.1,0.0013541147563793398,-0.05412852549544583
2021-08-27 16:00:00+00:00,1.1359,622.9,0.0013541778862808228,-0.05411566614566439
2021-08-27 17:00:00+00:00,1.139,622.7,0.001354241876419492,-0.05410295526649668
2021-08-27 18:00:00+00:00,1.1356,622.3,0.0013543044841008525,-0.05408976616356442
2021-08-27 19:00:00+00:00,1.1379,622.2,0.0013543676171219607,-0.054076562671055775
2021-08-27 20:00:00+00:00,1.1569,629.0,0.0013544378534209671,-0.05406594596181821
2021-08-27 21:00:00+00:00,1.1649,632.1,0.0013545105755129266,-0.05405601675807662
2021-08-27 22:00:00+00:00,1.1683,634.8,0.0013545849239110083,-0.0540469084939639
2021-08-27 23:00:00+00:00,1.1918,636.0,0.001354665643105346,-0.054038507608676206
2021-08-28 00:00:00+00:00,1.1844,636.5,0.0013547445950495016,-0.054030169846470466
2021-08-28 01:00:00+00:00,1.1827,638.5,0.0013548233141723268,-0.05402208211252561
2021-08-28 02:00:00+00:00,1.1702,634.5,0.0013548975070089928,-0.05401255290344249
2021-08-28 03:00:00+00:00,1.1642,632.0,0.0013549690924313839,-0.054001989036902356
2021-08-28 04:00:00+00:00,1.1679,633.0,0.0013550417389369862,-0.05399162675573406
2021-08-28 05:00:00+00:00,1.162,633.6,0.0013551125574596946,-0.053980987720419975
2021-08-28 06:00:00+00:00,1.1667,634.1,0.001355184004910642,-0.0539700876089991
2021-08-28 07:00:00+00:00,1.1617,630.1,0.0013552524147996557,-0.05395750312075375
2021-08-28 08:00:00+00:00,1.1614,633.4,0.0013553225108256107,-0.053946511910074726
2021-08-28 09:00:00+00:00,1.1653,636.7,0.0013553941034543115,-0.05393632031924653
2021-08-28 10:00:00+00:00,1.1587,633.7,0.0013554634113282778,-0.05392538424425968
2021-08-28 11:00:00+00:00,1.1514,630.3,0.0013555300124459442,-0.053913550611201955
2021-08-28 12:00:00+00:00,1.1569,635.8,0.0013556000611423475,-0.05390383337047032
2021-08-28 13:00:00+00:00,1.1515,633.5,0.0013556686748698687,-0.05389381110378613
2021-08-28 14:00:00+00:00,1.143,630.8,0.0013557343254948016,-0.053882878056378605
2021-08-28 15:00:00+00:00,1.1492,633.2,0.0013558024497001997,-0.05387292177219126
2021-08-28 16:00:00+00:00,1.1509,631.4,0.0013558704643046667,-0.05386242797485537
2021-08-28 17:00:00+00:00,1.1509,631.1,0.0013559380833263314,-0.05385166018995997
2021-08-28 18:00:00+00:00,1.1444,629.0,0.0013560036961544702,-0.05384034350851496
2021-08-28 19:00:00+00:00,1.1399,623.5,0.0013560660823394087,-0.05382701189057322
2021-08-28 20:00:00+00:00,1.1452,625.8,0.0013561299056066086,-0.05381397503576446
2021-08-28 21:00:00+00:00,1.1485,627.6,0.0013561958519658327,-0.05380211906228931
2021-08-28 22:00:00+00:00,1.1412,638.7,0.0013562633052953163,-0.053793603082252936
2021-08-28 23:00:00+00:00,1.1459,646.6,0.0013563337440613541,-0.053787238122055776
2021-08-29 00:00:00+00:00,1.1648,669.9,0.0013564135116122368,-0.053786836249613515
2021-08-29 01:00:00+00:00,1.1643,674.7,0.0013564931612067197,-0.05378700501315914
2021-08-29 02:00:00+00:00,1.1453,670.5,0.0013565668563971965,-0.053785942009797014
2021-08-29 03:00:00+00:00,1.1243,692.9,0.0013566334700769894,-0.05378705818580537
2021-08-29 04:00:00+00:00,1.1234,678.6,0.0013567002972344141,-0.053786248333850845
2021-08-29 05:00:00+00:00,1.1326,674.2,0.0013567701644368708,-0.05378530462057131
2021-08-29 06:00:00+00:00,1.1393,676.6,0.0013568422719249323,-0.05378505550853596
2021-08-29 07:00:00+00:00,1.1446,676.7,0.0013569163403223795,-0.05378531299658337
2021-08-29 08:00:00+00:00,1.1404,678.0,0.001356989016772659,-0.053785547170968104
2021-08-29 09:00:00+00:00,1.1479,678.6,0.0013570644993387013,-0.05378650665111634
2021-08-29 10:00:00+00:00,1.1464,680.0,0.0013571388387374622,-0.0537870424757796
2021-08-29 11:00:00+00:00,1.1355,666.5,0.0013572093263239998,-0.05378506533292949
2021-08-29 12:00:00+00:00,1.1387,665.6,0.001357280683959227,-0.053783062098705786
2021-08-29 13:00:00+00:00,1.1365,659.3,0.001357351087748831,-0.05378002070425038
2021-08-29 14:00:00+00:00,1.1244,657.6,0.0013574177294300618,-0.05377623637030268
2021-08-29 15:00:00+00:00,1.1322,662.3,0.0013574872118736663,-0.05377372261760107
2021-08-29 16:00:00+00:00,1.1418,661.5,0.0013575592696385584,-0.05377124511497855
2021-08-29 17:00:00+00:00,1.1489,658.7,0.0013576333469086383,-0.05376867718283881
2021-08-29 18:00:00+00:00,1.1499,661.2,0.001357707856725374,-0.05376650346890856
2021-08-29 19:00:00+00:00,1.155,663.0,0.001357784257562041,-0.05376502710822915
2021-08-29 20:00:00+00:00,1.1533,662.7,0.0013578597576363947,-0.05376318396711232
2021-08-29 21:00:00+00:00,1.1533,664.1,0.0013579353807647678,-0.05376162016657157
2021-08-29 22:00:00+00:00,1.1536,667.6,0.0013580114067671812,-0.05376072193708317
2021-08-29 23:00:00+00:00,1.1408,659.0,0.0013580812204502326,-0.05375652423787963
2021-08-30 00:00:00+00:00,1.1312,654.2,0.0013581475139556438,-0.05375094359877432
2021-08-30 01:00:00+00:00,1.1345,653.9,0.0013582144434524624,-0.05374518870365733
2021-08-30 02:00:00+00:00,1.1334,650.1,0.0013582807306530323,-0.053738752445642204
2021-08-30 03:00:00+00:00,1.1267,643.5,0.0013583456980592505,-0.053731925045320816
2021-08-30 04:00:00+00:00,1.1235,645.0,0.0013584097699801984,-0.05372514015013562
2021-08-30 05:00:00+00:00,1.1289,646.4,0.001358475903031095,-0.05371915699444038
2021-08-30 06:00:00+00:00,1.1286,644.5,0.0013585415173671673,-0.05371266376579552
2021-08-30 07:00:00+00:00,1.1369,646.3,0.0013586092059365163,-0.053706401583848054
2021-08-30 08:00:00+00:00,1.1397,651.2,0.0013586790008378047,-0.05370177491679373
2021-08-30 09:00:00+00:00,1.1346,648.5,0.001358746715733235,-0.05369621153852315
2021-08-30 10:00:00+00:00,1.1312,647.8,0.0013588130524557253,-0.053690160151524245
2021-08-30 11:00:00+00:00,1.1285,645.2,0.0013588783120127808,-0.05368353248610671
2021-08-30 12:00:00+00:00,1.1166,639.0,0.001358939229781973,-0.053675167814367944
2021-08-30 13:00:00+00:00,1.12,640.2,0.00135900079608274,-0.053666796954017416
2021-08-30 14:00:00+00:00,1.1148,636.2,0.0013590605634297712,-0.05365763409533965
2021-08-30 15:00:00+00:00,1.1288,642.7,0.0013591253969437818,-0.05365043373027792
2021-08-30 16:00:00+00:00,1.137,646.1,0.0013591934401922354,-0.05364455444722473
2021-08-30 17:00:00+00:00,1.1387,648.5,0.001359262672325532,-0.053639550792579135
2021-08-30 18:00:00+00:00,1.1396,648.4,0.0013593319431029214,-0.053634425075261824
2021-08-30 19:00:00+00:00,1.1424,652.1,0.001359402357003557,-0.05363002307640449
2021-08-30 20:00:00+00:00,1.1446,650.9,0.001359472998885259,-0.053625228680698786
2021-08-30 21:00:00+00:00,1.1404,648.6,0.0013595419948125528,-0.053619745969071056
2021-08-30 22:00:00+00:00,1.1254,641.3,0.0013596054159408803,-0.053612060314476094
2021-08-30 23:00:00+00:00,1.1002,632.4,0.0013596604032587154,-0.05360162202168184
2021-08-31 00:00:00+00:00,1.1119,627.9,0.0013597168860761538,-0.053589852796449955
2021-08-31 01:00:00+00:00,1.1128,627.3,0.0013597735771864817,-0.053578060766428307
2021-08-31 02:00:00+00:00,1.1182,628.8,0.00135983205315376,-0.05356682376168339
2021-08-31 03:00:00+00:00,1.1251,631.1,0.0013598925109311244,-0.053556114953288186
2021-08-31 04:00:00+00:00,1.1204,630.6,0.001359951989344276,-0.05354545862273455
2021-08-31 05:00:00+00:00,1.1197,630.0,0.0013600115037447251,-0.05353493554681965
2021-08-31 06:00:00+00:00,1.1131,627.8,0.001360068782910283,-0.0535236724456703
2021-08-31 07:00:00+00:00,1.1348,646.0,0.0013601340655677355,-0.05351623686473569
2021-08-31 08:00:00+00:00,1.1301,645.1,0.001360198522907113,-0.053508962531109
2021-08-31 09:00:00+00:00,1.1241,640.1,0.0013602604519522608,-0.05350036765347721
2021-08-31 10:00:00+00:00,1.1198,638.6,0.001360320994307512,-0.05349135426297028
2021-08-31 11:00:00+00:00,1.1408,648.3,0.0013603888533726433,-0.053485033848490966
2021-08-31 12:00:00+00:00,1.1436,645.9,0.0013604565811603307,-0.05347786758199943
2021-08-31 13:00:00+00:00,1.1485,644.6,0.0013605255461723062,-0.0534706486642363
2021-08-31 14:00:00+00:00,1.1303,637.5,0.0013605885762607431,-0.05346159396954919
2021-08-31 15:00:00+00:00,1.1803,641.7,0.0013606653427875202,-0.05345434116803875
